Created,Text,User,Company,Symbol,TwitterTerm
2020-03-10,my @united flight is so empty and they refuse to upgrade anyone so the bigger seats are just going to sit empty for 6 hours 🤔,kelbran,United Airlines Holdings Inc.,UAL,@united
2020-03-10,".@united Friendly Skies, Do the right thing, refund your customers #COVID2019 https://t.co/jyPXBhwJov",evaottesmith,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"The right thing to do, @United https://t.co/IVjVYhEjzT",DelRey,United Airlines Holdings Inc.,UAL,@united
2020-03-10,".@united says it will continue capacity cuts into May, raised additional funding to increase liquidity, CEO Oscar Munoz and President Scott Kirby are forgoing their base salaries until at least the end of June. Per new 8-K https://t.co/1U2Seswjuy",krisvancleave,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"United Airlines @united and/or Aer Lingus @aerlingus lost my luggage and haven't found it for days now, but I'm having fun in Ireland regardless...",justindlc,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"New York has issued a state of emergency. All public/government employees here have been told to cancel any trips effective immediately. The largest scientific conference in my field has been cancelled in California. And still, @United is refusing to issue any refunds.",SharkyReads,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"I can't believe @united won't refund tickets—corporations, universities, schools are closing down, asking folks to move we everything online. How can United expect folks to fly? https://t.co/9MP7g368Xb",gbenaharon,United Airlines Holdings Inc.,UAL,@united
2020-03-10,But yes there are flights @united ! On hold for the 22 minutes of the quoted 60 minutes. #travelagent https://t.co/rIGWx4FxhC,OneBusyBeeEnt,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Most airlines have treated customers reasonably well the past few weeks. But @united recently made a customer-unfriendly rule change. @crankyflier dislikes it so much, he gave the airline his Jackass Award. https://t.co/bhFZDEieMO",BrianSumers,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Attn colleagues who decide today not to travel to conferences this week.  @united changed it’s policy last night and will now waive your change fees if you cancel https://t.co/VPh7dI9bAv,diane_levitt,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Dear @AmericanAir: A reminder that  other airlines like @Delta and @United are protecting their customers by waiving change fees regardless of where you are traveling, while you insist on putting your profit over our safety.",pedrogk,United Airlines Holdings Inc.,UAL,@united
2020-03-10,We sure do have the best customers in the business!! Thank you for flying @united and making it fun ❤️❤️❤️ @vjpassa @weareunited https://t.co/VY2QUcit6q,jonathangooda,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"LIVE BLOG: @United cuts flight schedules around the world, expects to report a Q1 loss

https://t.co/Nue9ZfnSUY via @PhocusWire #united #unitedairlines #coronavirus #coronavirusupdates #covid19",phocuswire,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Took a @Delta flight last night. Due to COV-19, maybe the crew should consider wearing gloves when serving drinks and snacks as a precaution. Just an idea for all airlines too. @united @JetBlue @AmericanAir #COVID19 #COVID2019 #delta",CHartou1,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Most airlines including @united have now waived rebook fees for all flights through end of April! Thank you! https://t.co/eWnnKwxr3d,LeslieRickeyMD,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Did you know @united's ancillary revenue grew by 12.5% last year? Find out which products and services are encouraging passengers to spend a little more on the in-flight experience &gt;&gt;&gt; https://t.co/quKFwyXlon,theAPEXassoc,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Passengers of @United - did you get their email about COVID-19?  We are excited to see how they recognized the role IHs plays in health &amp; safety.  Check out more about what an IH does to help with the health &amp; safety in the workplace https://t.co/L3dtaSbNle
#COVid19 #IamIH https://t.co/dwqCt0SYpJ",AIHA,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Airlines &amp; hotels: For your customers still traveling in spite of it all, why not offer free upgrades, forget baggage fees and throw some bonuses at your pilots and flight attendants who are keeping calm and carrying on?  Cozumel, here we come! @united @Delta @InterConHotels els",Tinahellsten,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Well traffic in Silicon Valley is about half and @united cancelled my flight because it was only 25% full. #coronavirus #coronavirustravel,BryLars,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Thank you, @united. https://t.co/nckSlCxZMG",ToddHellsKitch,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"anyone have @united airmiles they wont use or don't need? I am just a bit short of what I would like to use mine for,thanks",comscot,United Airlines Holdings Inc.,UAL,@united
2020-03-10,I’m am still so triggered by @united airlines. I can’t even LOOK at google flights and see their name without foaming at the mouth,obliviousolivia,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Next: @united. Capacity reductions/frequencies on domestic network in April -10%, international-20%. For May, reductions of at least-20% anticipated.
Projects non-critical to operations have been postponed.",rschuur_aero,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Yup. If I lose my @United 1K status this year, I'm far more likely to shop around and look at other airlines. I was already on the fence after the changes to MileagePlus this year. #firstworldproblems #avgeek https://t.co/Ee73BA4pqA",aallan,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"I'm at @United Airlines in Chicago, IL https://t.co/C7rmY19ZSY",BoozyBeggarChi,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"-@Delta: cutting international flights by up to 25% &amp; domestic routes 10-15%; withdrawing 2020 outlook; hiring freeze

-@AmericanAir: slashing 10% off peak summer int. flying

-@united &amp; @SouthwestAir: cutting CEO pay

[all at the hands of coronavirus]
https://t.co/uALvHqb8dU",rachsieg,United Airlines Holdings Inc.,UAL,@united
2020-03-10,".@Fly_Norwegian no wonder you’re not making money. How dare you gouge a $165 change fee on a $200 ticket for cancelling due to #CoronavirusOutbreak 
To Italy of all places. It’s now on lockdown. What is @JetBlue or @united or @Delta doing that you are not?",EricVazquez64,United Airlines Holdings Inc.,UAL,@united
2020-03-10,I wonder is @united giving refunds on flights since the corona virus?,lovely_as_me,United Airlines Holdings Inc.,UAL,@united
2020-03-10,So @united had a change of heart and is now giving me a credit for future travel. Waiting on @Allegiant who said they’d do the same but are busy. @ChoiceHotels gave a full refund as did @priceline who actually called my hotel asking for the 💰 back. 😳 #coronavirus #traveltuesday,andrewmhickey,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"This. This is what a focus on #CustServ looks like. Way to be human, @United. https://t.co/2WE7AAsJSA",jimharmon,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"They took A TON of heat in the past few days, and rightfully so, for some recent announcements. Good for @united for finally taking this step... https://t.co/BLbfSXY8F8",matthewschulz,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Tried to cancel an @united flight but their app said I couldn’t because I’d booked on @Expedia, which has had a “technical glitch” for past 24 hours. Any advice on how to avoid phone queue?",tjbart01,United Airlines Holdings Inc.,UAL,@united
2020-03-10,This morning there is someone wavering on whether to keep their @united flight or cancel. But $200 is a lot for them and so they’ll travel. And they will transmit or catch and transmit Coronavirus. And Oscar Munoz thinks $200 is worth that.,NolanHaims,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"I'm being told that b/c I canceled my flight (scheduled March 11) before the waivers were put into place, that's why I'm still being charged a change fee. Now I have to jump through hoops to maybe get a refund. Seriously @united? People cancel flights they know they can't get on. https://t.co/wbH3wFNym1",MichelleM1Belle,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Yo @AmericanAir - why haven't you dropped change fees to help travelers do the prudent thing and postpone travel?  Your peers at @united &amp; @Delta have - and this will be remembered the next time I must choose a carrier,OmicsOmicsBlog,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"I often (deservedly) give them a hard time, so when @United finally caves and does the right thing then I have to acknowledge it. No change fees regardless of when tickets were purchased. https://t.co/blZ01DHZLM",NJDavidD,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Hey @united - really appreciate you overbooking our flights for the THIRD TIME IN THREE TRIPS.  Cancelling our United Rewards cards and officially our last flight with #UnitedAirlines .  Making travel miserable since 1926.,J_Cal251,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Hey @SeaTacAirport, just went through security and did not see ONE hand sanitizer between airport entry, TSA pre, and the gate. TSA pre agent had no idea either. And no sign of hand sanitizer or disinfecting wipes on @united plane either. No concern for #coronoavirusoutbreak?",SwedishGastro,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Houston Intercontinental airport @iah is the second-busiest hub for @united yet airport workers have lost out on over $1 million because United has not applied the wage increase in an executive order last fall. #PovertyDoesntFly #MyUnitedJourney https://t.co/XV2gspuX5S,GoodAirports,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Hey @united , I heard that you guys might be cancelling route due to COVID-19, in clueing IAH-YVR, which my friend is flying next week. Will her flight be affected?",alphapanda724,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"If there is an airline bailout, it should take into consideration which airlines did the responsible thing (@AlaskaAir) and which were just money grubbers—like @United",NolanHaims,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Why is @united the only airline that refuses to waive their cancellation fee when you have to cancel a flight right now? My work conference was canceled brcause of coronavirus and now I have to pay an extra fee to cancel my flight? Thanks united,aktraveling,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Got both my flight cancellations worked out with @united and @delta. The call back system and customer service at Delta was definitely more user friendly, but overall I'm grateful it worked out! @hrowan_kenyon @DivA_EdLead",profvinnycho,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Hopping back on @United today, reality awaits. Wonder if the flight attendants will treat me like dirt again because of my mask? Crazy how they only see it as a panic reaction, they forget I might actually have the C word and want to protect myself. Time will tell.",KimElanges,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Also @united CEO and its president will will forgo base salaries through at least June https://t.co/kb7cNohWDH,davidshepardson,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Breaking: @united has raised $2 billion in a new secured loan https://t.co/iRov64DleU,davidshepardson,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Thanks @united for coming to your senses and doing right by your customers. https://t.co/ne6MhEbtSt,nasthiwoman,United Airlines Holdings Inc.,UAL,@united
2020-03-10,".@AmericanAir joins @Delta &amp; @united in extending change fee waiver for travel through April 30, 2020. Details: https://t.co/4pbJkg3MDJ #airline #travel #COVID19",hharteveldt,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Hi @united I cancelled my travel plans (originally flying on March 13) a couple of days before you announced that all changes would be free of fees - will I still get this benefit?,drherskovic,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"ALL American airlines will lose even more once families of deceased CV19 victims begin suing them. They’re so NEGLIGENT. Their culpability in the spreading IS CLEAR!!! Stop ALL the int’l flights, @Delta @AmericanAir @united @KoreanAir_KE @Lufthansa_USA @Alitalia @airfrance, etc.! https://t.co/B8lnbm5kU9",BethanyLively,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Hey @united why the bad training in Santa Fe, NM. Your agent Kelly was rude and told me to check my luggage. My luggage would have fit fine on the plane. #stupidity",hippiebutter,United Airlines Holdings Inc.,UAL,@united
2020-03-10,.@united @UnitedAirHelp why are you charging 300.00 dollars to use a credit on my account from a canceled flight?!?!,db4776,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Thank you @Delta for doing the right thing for customers! ✈️
@AlaskaAir @AmericanAir @united https://t.co/jMX0c9BkbX",points_news,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"I'm super happy I don't have to stress this now since SXSW was canceled and it's really not my fault. Lol Good job @united. But with that said, now I gotta go cancel/change my flight. Sigh. https://t.co/Qf0Nj5z2H0",shayewyllie,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Some unhappy folks #onholdwith @United: @edbrill, @ and 44 others. More: https://t.co/STLkmiBTqg #callcenter",onholdwith,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Awesome. Hopefully, NEGLIGENT @Delta @united  @AmericanAir &amp; others will do same to stop bringing CV19 plague to USA. Damn! How dumb are CEOs &amp; C-suites at these airlines? CLEARLY, we have a feckless @realDonaldTrump administration but CEOs don’t have a paucity of intellect. 😳😷 https://t.co/Sbz5Wo4GAc",BethanyLively,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"They did this for me yesterday 💖Thanks, @united ! https://t.co/rCL73T0ltg",DebbeMcCall,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Ahem, any updates @SouthwestAir? @united is letting passengers change their flights for up to a year. Will you be letting people get refunds or reschedule in light of the #coronavirus? https://t.co/OAvCdbyBzx",MyThirstyBrain,United Airlines Holdings Inc.,UAL,@united
2020-03-10,I dunno about bailing out the airline industry considering @United didn't cancel or discount my $300 cancellation fee as late as last Friday despite the fact that Israel did indeed end up quarantining people coming in. Losses incurred refunding flights seems more worthy of help.,neontaster,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Thanks for all the help @united https://t.co/heTwTNrctC,Andrea_Doyle,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"I'm flying to LHR Airport tomorrow. @HeathrowAirport    #Coronavirus #COVID19, @British_Airways &amp; @United
 have introduced flexible changes on all NEW flights, but I booked 2 weeks ago, so I can't change. Should I wear a surgical mask?, but am too embarrassed to #KeepCalmTravelOn",elitepro,United Airlines Holdings Inc.,UAL,@united
2020-03-10,.@united is telling me that they can't refund my ticket because my travels aren't directly impacted by #Covid19... Not sure how they got to that conclusion when both conferences I was attending canceled due to #CoronaVirus https://t.co/9MP7g368Xb,gbenaharon,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"With @united's daily nonstop service from Spokane to @fly2ohare, you can see the city from above at the Willis Tower, explore the vast collection of artifacts inside The Field Museum, take your picture in front of The Bean and much more. #chicago #unitedairlines #iflyspokane https://t.co/0WF5oXXsC3",iflyspokane,United Airlines Holdings Inc.,UAL,@united
2020-03-10,hey @united not sure what’s going on with your carry on policies but I wasn’t allowed to take my carry on aboard the plane and had to check it. There was plenty of room and no one else had issues. The agent was very rude. It’s a very expensive bad so I hope it doesn’t get damaged,hisfooness,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Hey @united, I have to cancel a flight and appreciate your waiver right now. Do I need to call to get credit or can I cancel thru app?",KathySchwartz3,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Well done @united https://t.co/GFU5hIy48O,peterwsinger,United Airlines Holdings Inc.,UAL,@united
2020-03-10,".@American makes smaller capacity cuts than its rivals, opting to trim schedule 7.5% in April vs. 10%-20% by @united, 15% for @Delta.",johnpletz,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Thank you @united and @AirlinkFlight!! Three mobile solar systems activated so far, assessing more sites today and planning mobile solar builds as part of community lead, sustainable recovery :) we could not have done this without you both!! https://t.co/UGar0QJ3Id",FootprintPrjct,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Unreal. Flight from ORD to SNA is 25% full and @united won't let anyone from the packed economy seating spread out into the many completely empty rows of economy plus. Profit over common sense. #UA1740.,azon1ps,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Consultant - Big Data Research Scientist @United Nations Development Programme {UNDP}
#Jobs The United Nations Development Programme {UNDP} is hiring to fill the job post of Consultant - Big Data Research Scientist. The position is… https://t.co/PFM95IjTFf https://t.co/mIhIJENx9U",LegitNgJobs,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"#BREAKING via @CNBC: @Delta said Tuesday that it will make deep cuts throughout its network to cut costs as #coronavirus drives down demand for air travel.

The carrier's announcement follows similar measures taken by @AmericanAir, @united and @JetBlue.",Longfellow_TV,United Airlines Holdings Inc.,UAL,@united
2020-03-10,You the real MVP for the flight credit @united 🤜🏾🤛🏾,KidNamedKenny,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Ugg Flying @united trying to depart from #ATL and Captain “forgot” his ID at the hotel? #wtf #noncoronavirusrelated,TrustTheTrail,United Airlines Holdings Inc.,UAL,@united
2020-03-10,.@united  I wanted to give a shout out to Leo in phone customer service.  she helped me canceled and refund a trip to Ireland next month.  She was gracious and kind.  Your CS folks are in a tough spot.  I hope other folks have kindness for them.,FlyingYogini,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"This is INSANE. @united is not refunding my ticket—a ticket cancelled due to the sorrad #COVID19. And I had insurance on the ticket. What's insurance for, if not for this?",gbenaharon,United Airlines Holdings Inc.,UAL,@united
2020-03-10,".@Delta joins @United in cutting capacity (15% overall), expenses: International down 20-25%: domestic 10-15% and ""we are prepared to do more,"" says CEO Ed Bastian.
Airline also targets $1.8B in cost reduction thru leaves and hiring freeze.",johnpletz,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Me too. @delta is doing it better. @united is putting profit over people. #unitedrebate. https://t.co/UigG61qobo,bgp,United Airlines Holdings Inc.,UAL,@united
2020-03-10,This is dangerous @united. Please do not put profit over people. #unitedrebate https://t.co/BE11MjejuE,bgp,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Hola @Iberia
Here's a list of airlines waiving flight changes fees in most routes @KLM @united @delta @lufthansa
Why don't you join the club? I check eligible routes in your website but Latam to Europe is not included 🤔😷
https://t.co/r7T8eeJXnJ",DenisseROlivari,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"This is dangerous, @united. Please do not put profit over people. #unitedrebate https://t.co/Qy6KFRTlJg",bgp,United Airlines Holdings Inc.,UAL,@united
2020-03-10,".@United had a chance to buy the naming rights to Sears, er, Willis Tower, but passed, reports @DannyEcker. https://t.co/60afC2Vfrw",johnpletz,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Waiting for @Delta, @united, @AmericanAir  and other major airlines to drop their fare price with the current oil price war. We bailed you out, you charged us a fuel tax, now it’s your turn to cut us some slack. We the consumer are watching your leadership Mr. CEO. #pressrelease",DanDumas,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"I've been highly critical of @united in the past. But I do applaud this: the humane, sensible thing to do. https://t.co/0D5HcRFJrH",cullenhendrix,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Change fees being waived due to COVID-19 travel worries: @AmericanAir @Delta @united. All have separate guidelines, so check with your airline. Other carriers are doing this as well, but these serve hometown airports @CHOAirport and @SHDairport.",LNbc29,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Why is it that I’m a rewards member for @SouthwestAir, @Delta, @united and @AmericanAir and everyone except @AmericanAir sent me messages about being flexible with upcoming travel. Thanks for the $200 change fee @AmericanAir when my conference was canceled due to #COVID2019!",michiganderluv,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Thank you, @united This is smart and responsible. @AmericanAir should do the same, instead of maintaining a policy that punishes customers for being conscientious https://t.co/slIGWSHM3k",Bill_Shapiro,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Update. @AmericanAir called at 1am. They still won’t let me cancel these flights or take a credit with them unless I pay them $200 per person per flight. But the lady I spoke to said given people’s outrage at American’s policy vs that of @United, that’ll probably change today. https://t.co/z492xx4xk7",LizMair,United Airlines Holdings Inc.,UAL,@united
2020-03-10,I fly out of XNA in Northwest Arkansas. We're losing our nonstop XNA-SFO on @united as they cut capacity to try and stop some of the bleeding. That's going to really impact me and the six people from Walmart who go back-and-forth to South Korea working Samsung supplier relations,seankinneyRCR,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"🛫waiting for final leg of GOI &gt; DEL &gt; EWR &gt; SFO flight. Refresh at EWR @united club, after 14 hour flight. Getting work done, then headed off to 6 hour flight home. Goa, IN was awesome, but sooooo looking forward to @KarlTheFog and my SF weather.",tijuanera,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"In a world where everything is fast-paced and highly transactional, it is nice to see companies that take time to do the little things that matter. Great stuff @united! This made my day! #CXElevated #Happy1KMM https://t.co/oheuK3aLfM",JeromeBrown77,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Great tips! Also, @united is waiving any change fees for the month not March. Though my flight was non-refundable, I was able to get a voucher to apply to future travel that's good for the next year. https://t.co/eRs8969vdy",spklein2,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Please. I am begging you. Put in your headphones. @united #psa #nobodywantstohearyourvideo,BMcP,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Good for @united ! https://t.co/KBXEkfvA21,DrJLHazelton,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Dear @United, does that include cancellations at full refunds? For some people (like me) CHANGING makes no sense and is of no use. Only CANCELLING and REIMBURSEMENT will do. Can you clarify? Thanks. #COVID19 #coronavirus #ISA2020 https://t.co/opjQOiX3e4",AndyPKopp,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"We all have plenty to say when #airlines do something we hate.

So we should have plenty to say when they do something we  like.

Thank you, @united!  

You've helped your customers, helped your crews, and helped us all decrease the threat from #CoronaVirus. https://t.co/wlmWqt2NV0",JonahBlank,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"The #coronavirus has hurt airlines, but #Orlando's main airport is getting more flights. Have you changed your #travel plans?

$AAL $UAL @MCO @flyMCO #OrlandoInternationalAirport #airports #Florida #localbusiness #businessnews @United @AmericanAir https://t.co/ph2qPSYjF2",OBJUpdate,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Most major U.S. airlines @united @Delta @AmericanAir now waiving change fees through April 1. In case you had a conference cancelled recently 😪 #ENDO2020 https://t.co/VUojIq6iH4,RKJainMD,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Thank you @united for stepping up and waiving change fees for tickets! We canceled our cruise with no penalty, happy we won’t have to eat the cost of the airfare now.",mhedstrom,United Airlines Holdings Inc.,UAL,@united
2020-03-10,This is excellent from @United. Kudos. Important to find ways to lower the economic barriers to social distancing. (I’m going to keep a running list of these and add to this thread as I see them) https://t.co/cC5c2LQd3L,JeremyKonyndyk,United Airlines Holdings Inc.,UAL,@united
2020-03-10,If you’ve ever wondered how your suitcase gets damaged. I just watched a  @united baggage handler lift every suitcase by the wheels.  It was as if handled didn’t exist. #fascinating #poorservice #typical,AlonzoBodden,United Airlines Holdings Inc.,UAL,@united
2020-03-10,One of the airlines I’m booked on next week has allowed free rebooking. Would be handy if @FlyAirNZ @united @Airbnb and a few others follow @flysas’s lead... https://t.co/uyYNFu1pcO,IanTLS,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Hey @AmericanAir, you gonna join @Delta and @united and start waiving change fees due to #coronavirus?",ReeseGolchin,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"So far, from what I am reading on Twitter, @easyJet and @British_Airways have the most work to do in terms of dealing with the #coronavirus and helping their customers. @united has been the most proactive. #TRAVELNEWS",PriscillaPilon,United Airlines Holdings Inc.,UAL,@united
2020-03-10,missed my flight but @united has phenomenal customer service and i rebooked while in this obnoxious custom line on their website with no charge 😭💖 i’m only flying united to the states moving forward,rabiasohail_,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Great update for those with cancelled meetings, conferences &amp; interviews. Major airlines @Delta @united @AmericanAir are waiving change fees for travel through 4/30. Visit their pages for details! #GCchat https://t.co/20JJs1c5PY",ERamosSD,United Airlines Holdings Inc.,UAL,@united
2020-03-10,For the people affected by the cancellation of #ENDO2020  or #EB2020 you may get your ticket changed if it is on @united Airlines. #coronavirus https://t.co/6qkASycNbo,Pandeylab,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Okay...all taken care of. My three flights have been cancelled without penalties. THANK YOU @AmericanAir and @United and @Delta for adjusting your policies and putting customers first!!

See you in the skies again soon.",larry411,United Airlines Holdings Inc.,UAL,@united
2020-03-10,With the current situation we are traveling less than 25% since last year at this time. With many companies placing travel bans or restrictions for the foreseeable future... @united can we expect status extension?,adeleener14,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Need help or #advice free service @united Reformed Church SOUTHMINSTER CM0 7DF Tuesday 09.30 - 12.00 https://t.co/fqM9mofcAs https://t.co/0JDQ4U61SZ,MaldonCAB,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Is your brand brain dead on COVID-19? Airlines @delta @americanair lead the way in addressing customer concerns  . @united, others, Not so much. Hotels usually lag airlines on innovation and no difference on #coronavirus - they need to catch up fast - please do!!",bobinorlando,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"#WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/2FaTgPu8PJ",jomacson,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"No financial bailouts for airlines that don't offer bereavement fares. They profit off your urgent travel needs before and after the deaths of your loved ones. These include @united, @AmericanAir @SouthwestAir, and most others.

#bailout #airlines",Scuba__Scott,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Had USA trip cancelled, whacked by @FlyAirNZ $95 cancellation fee. No refund from @united only a no change fee if rebooked in 12 months which was even worse.  Lost 1/2 the @Airbnb fees as well.  Hotel cancelled with no penalty, mmmmm new business models eh. https://t.co/wJzoWrwysk",shagility,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Victory! Someday @AmericanAir can just do the right thing first. But for now I will take them doing the right thing because @Delta &amp; @united did. https://t.co/mmIsaCjSOh,sharonebrooks,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"For anyone looking to fly bc of #coronavirus cheap fares (I've thought about myself), do not -- I repeat DO NOT -- buy from @United.

They can now reschedule your flight within 25 hours of your original departure time at their convenience, with NO REFUND.

https://t.co/gfWpkF7bBV",gianorama,United Airlines Holdings Inc.,UAL,@united
2020-03-10,4 out of 5 doctors recommend @united,aclvinbot,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Just cancelled a @united flight with assistance from a #WFH #CCTR agent. #Nice,DaveMichels,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Welp, yet another reason to avoid flying @united.

https://t.co/Ksv16AkSDr",wdr1,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"When Tom Nook travels, he only travels the best.

And you wonder where your precious Bells go?

First time in @united Polaris class. Let's enjoy it and get home in style! https://t.co/WyniW2QJa2",BlessRNG,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Nicely done @united https://t.co/1DjDgCd5fG,murtazadoctor,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Been on hold with @united for over an hour 🙄,SophieeO_,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Hey @FlyFrontier @SouthwestAir @AmericanAir @SpiritAirlines @Delta @JetBlue @united @Allegiant I heard sales are down, dm me some voucher and I’ll promote you guys online until sales go up",DavidDaComic,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Thank you @united for supporting traveler safety. https://t.co/8moVFAdQjo,OfficialTourApp,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"The bad news is, I waited on hold with @united for 90 mins. The good news is, they immediately waived my change fee, no questions asked.

The good news is, @AmericanAir picked up right away. The bad news is, they have decided to profit off the virus and will not waive my fee.",larry411,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"#WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/oZT0YetMcK",ShahriariBehnaz,United Airlines Holdings Inc.,UAL,@united
2020-03-10,Thank you @united https://t.co/f2xTOnzNrN,markasaurus,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Extremely impressed by the commitment from @United Airlines's to #slowthespread. Reducing US travel will be important in flattening the epidemic curve.

The graphic below shows why it matters. https://t.co/TkgQww56Yg https://t.co/1CrawG4WuM",CT_Bergstrom,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Hey there @united, just wanted to let you know that your bartender Gil is the real MVP of the San Francisco scene. He is the king of Club life.",TheKateMoose,United Airlines Holdings Inc.,UAL,@united
2020-03-10,"Non-stop from New York to the Dominican Republic for only $177 roundtrip with @United #TravelTuesday

https://t.co/KNXv3qtJDZ

Booking link: https://t.co/djLiidFvvQ https://t.co/jDWm4Y0f3L",SecretFlying,United Airlines Holdings Inc.,UAL,@united
