Created,Text,User,Company,Symbol,TwitterTerm
2020-02-22,Marking myself safe from the @Marriott  Waikoloa beach resort murder suspect. The Marriott resort would not release any information to its guests. They do not seem to be concerned about our safety. They said it is confidential but yet it is on national news #cantfixstupid,markpunderwater,Marriott International Inc. Class A,MAR,@Marriott
2020-02-22,"I travel to Calgary often and the @Marriott does not subscribe to @sportsnetWEST . My tv provider @shawcable allows me to stream most tv shows on my phone but @canucksgame on @Sportsnet are blacked out because I’ve “travelled too far”. Short of changing hotels, how do I fix this?",TooLoudMacLeod,Marriott International Inc. Class A,MAR,@Marriott
2020-02-22,"When @Marriott has your hotel room ready early, and it’s quiet, clean and the Wifi is on point after traveling 27 hours. Thanks @MarriottBonvoy https://t.co/nYPUUyWAll",C_Callaway,Marriott International Inc. Class A,MAR,@Marriott
2020-02-22,"Even @Marriott members with status can’t get a drink at the bar at 555 Canal.  Luckily, @PopeyesChicken has no such requirement and I’m warm, eating a spicy chicken sandwich and toasty and people watching",SipSavorSwagger,Marriott International Inc. Class A,MAR,@Marriott
2020-02-22,"This is why we’re @MarriottBonvoy members &amp; choose @Marriott for our travels. I left this water bottle at a conference. Sad bc it was my fav. Called the front desk, they found it, cleaned it out &amp; mailed it back to me. Thank you Marriott Myrtle Beach Resort &amp; Spa at Grand Dunes! https://t.co/xBt9N767h0",LaClarkin,Marriott International Inc. Class A,MAR,@Marriott
2020-02-22,Check out my new post on a cool place to stay in San Diego! Explore with Nell: Hotel Haven - Moxy San Diego https://t.co/7eHhGFDHzV #atthemoxy #hotels #weekendgetaway #sandiego #hoteldesign #travel @marriott,ExploreWithNell,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"Hey, @Marriott - I’ve had your credit card for years, have stayed close to 200 nights in your hotels &amp; have sung your praises to my friends &amp; on my podcast. But I made a mistake on a reservation, &amp; no one at your company will help. Can you find a little grace &amp; help out.",mousetalgiakris,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"'There are lots of things going on here, and more textures than an atelier’s moodboard – fluted plaster, honeycomb concrete, ribbed walnut – but it never feels over-worked.' ️ @rickjordantrav @banksidehotel @marriott #bankside #Southbank https://t.co/FrFfM1T2Bc https://t.c...",cntraveller,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,I don’t understand how I’m supposed to be a part of a partner program and help refer my clients when no options have been presented to help me... @MarriottBonvoy @Marriott The calls were unacceptable to your standards. I asked to be forwarded to a survey and she disconnected,baybiebleux,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"Hey @Marriott, I sent a chat request four hours ago and haven’t heard anything. Any tips to nudge a response?",paulnixontaylor,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,A note of 🙏🏽 to @Marriott next to the @RocketCenterUSA in Huntsville for having a veg. option on Wed. I didn’t have to tell them how to make one. (I have at other places). Very flavorful food was ready to be served upon my inquiry. Stuffed  🍅 on a bed of rice pilaf &amp; 🌈 veggies. https://t.co/SCOAroaPu3,KavitaMNA,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,i know @Marriott gives refunds for ppl complaining about their stay but I can't get one because your staff stole from me? that's absolutely insane.,theMADN3SS,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,i spoke to all different types of ppl all claiming to get me in touch with a manager and i have yet to hear from one. FOR THREE MONTHS @Marriott,theMADN3SS,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,and i want to know why not only has the hotel itself been giving me the run around but corporate as well @Marriott,theMADN3SS,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,i want to know what business has employees steal from their customers and 3 months later are still giving the run around about fixing the situation @Marriott,theMADN3SS,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,Hey @Marriott I’m trying to figure out how to get corporate rates set up for my business and I keep getting the runaround. I tried going to the website but can’t find the answer in the help section or a place to send a message. Can I get some assistance?,vintage_katie_,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,i see im gonna have to get the better business bureau involved because the @Marriott thinks im playing games with them,theMADN3SS,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"American Express and Marriott Bonvoy Debut Deluxx Fluxx presented by Swizz Beatz During Frieze Week
Read more at https://t.co/kDguJ1AaCM 
Link in bio 😎🗞
.
.
.
.
.
.
#amex americanexpress #mariott #bonvoy @marriott… https://t.co/F8Uns7IUXL",TheBigMagazine_,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,The 2020 Eastern United States Ballroom Dance Championships are this weekend at the Marriott Long Wharf! #conciergetip #intheknow #gbcaboston #ballroomdancing #danceboston #marriottlongwharf @bosmarriottlw @Marriott  Thanks to @Lisayoung01 for heads up! https://t.co/Z01YiV97Lc,gbcaboston,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"Did you know you can donate your @Marriott rewards towards a Give A Mile flight?

We also have a few other reward point options listed here: https://t.co/eaZ3gma9L3",giveamile,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,Breakfast attendant @SpringHillSuite here in #Statesboro just changed the lobby TV from @SportsCenter to @FoxNews. She said it was @Marriott policy to leave this channel on in public areas. I can't believe that to be the case. Is this true? #ihopenot #whyhavemultiplechannelsthen,CoachAaronVail,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,Finally hittin’ the gym! It’s been over a week. Someone on @SwarmApp said they gym was small here at this @Marriott property in #Kentucky - it’s not bad. I’ve been in pretty small #hotel gyms. Who’s working out this Friday? #fitness #onebusybee https://t.co/haUTlrR6KO https://t.co/B0wxbWy2ul,bappletree,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,Spending the day @Marriott #rivegauche planning one of our next #events 🌍 @TheTurnerAgency #events #eventprofs #sitevisit #travelswithtta #supplierspotlight https://t.co/g4KWnIi7Yl,TTA_Nikki,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,So the @Marriott can't/ won't find a disabled car space for us... But this Ferrari can stay ALL night in the space we couldn't stay more than 20 mins. W good job @EnglandRugby and your parking 'rules' https://t.co/zfXo42SxTl,Hels2009,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"Visit @SVBristolshow organised by @AudioTgroup and sponsored by @whathifi. The show is on today, and all weekend at the Bristol @Marriott.
Check out this highlight in room 209 by @SoundFowndation  comprising @clearaudiohifi @DS_Audio @kerracousticuk @Furutech and @GIKAcoustics https://t.co/4bjPFJMo2O",DaveDenyer,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"Deadpool loves his Shrimp Spring Rolls, Crispy Pork Belly and Nua Dad Deaw but how in the world are you out of beer on a Friday night!!! @bangkokbakingcompany @marriott @ Bangkok Baking Company https://t.co/GRev5Mn3d7",theorrminator,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,Decent breakfast selection right at the beach: Salt Restaurant &amp; Beach Club @W_Barcelona https://t.co/2hKBIUwJHJ #Barcelona #BCN #Spain @MBonvoyAssist @MarriottBonvoy @MarriottIntl @Marriott @WHotels #foodiechats https://t.co/KypxI89jOK,TheDiningFeed,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"Time for a #sunset #swim @marriott marriottbonvoy #PalmDesert #desertlife #SoCal @ JW Marriott Palm Desert, CA https://t.co/XD6SEE7sCc",Traveltawk,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"This is probably the worst @Marriott I have ever stayed in. Bugs, power plugs not working, and cable not working? And for this price? @MarriottBonvoy I need some kind of compensation for this as I prepaid and UGH.",baker_drph,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"I finally got an idea to just connect to the @Marriott WiFi without logging in, therefore being on the network and navigating to the network gateway, bypassing DNS lookup. That got me to the page and I was finally able to connect",jfarrell,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,This is a first....my tv stopped working in my hotel room. How am I supposed to fall asleep?! @Marriott #platinumelitestatus,brittany_rena11,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,Awesome 1st day at my #LisaLongball Golf School in #Orlando @HawksGolf at the @marriott!LOVED working with @PGA pros @BrianOneillGolf &amp; @OPMII! They were wonderful! A special thank you @CallawayGolf for the  AWESOME balls &amp; hats! The ladies LOVED them as you can see below⬇️👍❤⛳ https://t.co/ELOMpJtceX,LisaLongball,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,Thank you @MarriottVacClub Las Vegas for a nice gym so I can take care of myself while on vacation. #theexecutivetrainer @Marriott @MarriottBonvoy #vegas #health #travelfitness https://t.co/lzHaEbI6MY,smillanes17,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,"Great stay at #fourpointshotelbysheraton (by @marriott) in #columbus #ohio Perhaps the best smelling hotel of all time. 10/10 #socialmediapromo
#socialmediainfluencer
#hotelsandresorts
#fourpointsbysheratoncolumbus… https://t.co/BoWnQlhHY9",DawgReview,Marriott International Inc. Class A,MAR,@Marriott
2020-02-21,Cannot figure out why I keep getting a DNS error on my Android phone when connecting to @Marriott WIFI (has happened at both hotels this week). Laptop works fine. It has meant that I cannot video chat with my wife and son as my data limit gets ever closer. Going home tomorrow,jfarrell,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Being forced to pay for services that consumers don't want or need, like coffee, cocktails, bikes &amp; cars is wrong &amp; needs to stop. @Marriott should include the charge in the price &amp; be transparent about the true total cost of a stay. @killresortfees @ConsumerReports @ncl_tweets https://t.co/DZ4pYzMJu8",Travel_Fairness,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Happy 1st birthday to @MarriottBonvoy!  Have you discovered @Marriott's newest rewards program yet?  It's easy and free to join and begin reaping the rewards!

https://t.co/F6Hp9UlkFD 
#marriottbonvoy #celebration #marriotthotels https://t.co/osKN9XmJA7",DraftsmanHotel,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,Appreciate it! @Marriott gave me a free smoky Manhattan even though I am a @HiltonHonors member. https://t.co/nqgQnUYA4s,dhinojosa,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,Congratulations to @Marriott  &amp; @ApoorvaGandhi for leading innovation by designing #accessible rooms for everyone! #InclusiveDesign featured in @AIANewYorkState https://t.co/cOH5zbb4Hm,DisabilityIN,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Good representation from the #hospitality sector at tonights @bestcompanies to work for awards 👊 let the countdown begin
@CoachingInnsUK
@OakmanInns
@HawksmoorLondon
@PeachPubs
@Rick_Stein
@wl_resort
@Dishoom
@landmarklondon
@royallancaster
@FiveGuysUK
@Marriott
@BourneLeisure",HITTraining,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"In beautiful #Calgary at #Advisorcraft Live with @JimRuta and @VanMueller what a great event! So Haven't seen the real mountains yet but these are pretty too! Thank you @Marriott near the Calgary #airport, your staff are BEYOND amazing!!!!!! https://t.co/GDEAT0i34D",HeneinThorn,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Follow-up re: Merck's Ch Dig Ofc leaving after characteristically short stint 2go 2hospitality industry. If experience of driving data science @Merck isn't more meaningful than doing this @Marriott, then something is seriously wrong w/either structure of role or choice of person.",DShaywitz,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,I’d like to take a moment to thank the staff at the Coronado @Marriott Resort and Spa. Staff here is ensuring our conference experience is excellent. First class service all around! @CALIFORNIADO #DoctorsThatDo #OPSC2020,nbirtcil,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"What do @McDonalds, @cvspharmacy, and @Marriott all have in common?

They're #winning at the #digitaltransformation game. See how: https://t.co/VXxxvKsrq6",BGAPerspective,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"“Some of the named defendants include major chains such as @HiltonHotels, @Marriott, and @redroofinn.” https://t.co/FbzrNgPzbJ",rascality,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Intrstng @endpts on difficulty pharma has retaining ""chief digital officers""-Merck's just flew coop, to @Marriott.  https://t.co/ESPtzO3Cj9  My 2c: f u hire people w/o particular affection 4creating medicines, this is what happens.  Next time hire someone who can tell difference",DShaywitz,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"The #HRDGlobal100 list features #HR's best from established U.S. companies — @GM, @BCG, @MetLife, @Adobe, @Accenture, @CapitalOne, @Apple, @Microsoft, @McAfee, @HiltonHotels, @EYnews, @Facebook, @Citi, @ProcterGamble, @Merck, @Marriott, @netflix and more!
https://t.co/5A1BpUBhxB https://t.co/R1Xj93pL32",HRDAmerica,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,".@CBCNews re: #humantrafficking I’d like to know when, hotel chains who profit from the industry, will be targeted? It looks like they turn a blind eye &amp; happily accept the profits. What are companies like @Westin, @Marriott, @DaysInnCanada, @ChoiceHotels @super8 doing to help?",RebeccaYNot,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Room Service (Breakfast Shifts) 39hrs in #Glasgow with @Marriott

Info/Apply: https://t.co/kgGG9Rjgpm

#GlasgowJobs

#JobsWithASmile https://t.co/zwRk4ELIJb",JCPinCentreScot,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Last chance to reserve your room at the group rate for @ACLINews Financial &amp; Investment Roundtable #ACLIFIR! Register now and reserve your hotel room @Marriott Harbor Beach. Group rate ends TOMORROW, Feb. 21! For additional info. visit ACLI FIR Website: https://t.co/uDtwJ6fuTb https://t.co/6GUbPgF4gw",escarden01,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Food &amp; Beverage Associate (25hrs) Breakfast Shifts in #Glasgow with @Marriott

Info/Apply: https://t.co/WsekygU7nO

#GlasgowJobs

#JobsWithASmile https://t.co/v0V6BXAZfm",JCPinCentreScot,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Porter in #Glasgow with @Marriott 

Info/Apply: https://t.co/szXQQH1WIu

#GlasgowJobs 

#JobsWithASmile https://t.co/CD3JzHMSBn",JCPinCentreScot,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"Lovely to catch up with Leslie, Dennis and Alexandrea from @Marriott  US. So much nicer when you get to put a face to the names! 

Shame the English weather hasn't been more welcoming but it was great to hear more on all things Marriott. 

John https://t.co/4F5ephX84M",CCDGlobalEvents,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,It's appears that if I'm being disturbed by screaming kids in the hall or housekeeping banging about @MBonvoyAssist @Marriott Portsmouth does not give a fuck but if I go to use the workout studio where the boxing bags are it's an issue due to a treatment room above.. 1/2,cxinsider,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,When your @Marriott Hotel window is literally this close to the @PostMalone concert last night. #feelthebass #thecoolkidsstayuplate #helloposty https://t.co/s6G8DJhUuL,mytupperlife,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"“There’s little to love (or even like) about @Marriott’s 2020 category changes, set to take effect Mar. 4, as nearly a quarter of the program’s portfolio will be shifting to a higher award category while only 7% is moving down.” @tpgnick 

#Bonvoyed

https://t.co/PjrGFpQpET",LouPas,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,The level of incompetence @HiltonHotels Paris opera is mind boggling. Checking out and going where we should have stayed from the  start @Marriott!,jbaer80,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,we had a great night visiting three @Marriott hotels. our kind of Safari 🥂starting at @WLondonHotel https://t.co/fQroO3jDKE,SevenEventsUK,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"I just paid $20 for this at @Marriott . Being a gold elite member, this is an absolute joke. Boycott this kind of blasphemous rip off of money. Never ordering food, makes me think how much I’m being ripped off for the room #marriot #deltapointe https://t.co/DcIFo2E0l6",sstosawad,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,Should I be switching from @Marriott Bonvoy? https://t.co/EyCZr0rUVu,chrissoo,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"#Illuminated high-level #externalsigns by #JosephAdvertisers 40m above ground for @Marriott, #Tunisia
For details, visit: https://t.co/o9j7ysZuXv, https://t.co/tlJGVdTwTv
#externalsignage #illuminatedsigns #signs #signage #property #branding #marriott #hotels #africa #hospitality https://t.co/JK8nmAXAdE",JosephGroup_DXB,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,"More than a dozen countries have banned the production of foie gras, &amp; many more have banned circuses &amp; other wild-animal acts. But @Marriott continues to serve foie gras &amp; allow wild animals to be exhibited at its hotels. Speak up now! https://t.co/ZB73AiGkCY via @PETA #PETA",claudelynnleger,Marriott International Inc. Class A,MAR,@Marriott
2020-02-20,Why is it that the big hotel chains are the biggest violators off my “do not call” filling? @Marriott @HiltonHotels—I’m talking about you,janoldenburg,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"The @UNWTO is proud to serve its State Members by offering meaningful connections with meaningful partners such as: @Accor, @Hyatt, @Marriott ,@IFC_org , @Uber, @AfDB_Group among others. We are proud to welcome them to the UNWTO Tourism Investment Abidjan, Côte d’ivoire 🇨🇮 https://t.co/907Sd6WUqd",MAFigueroa,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"#NowHiring - Server at @Marriott Salt Lake City University Park in Salt Lake City, UT 🍽 Apply Online: https://t.co/VispPDqSWP
--------------------
#JobOpening #HospitalityJobs #Utah #SaltLakeCity #SLCJobs #SLC #Marriott #MarriottJobs #RestaurantJobs #IndustryJobs #ServingJobs https://t.co/CfJyRECmos",hostmark,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"The only things that could have gotten me more excited about the movie""Danny Collins"" would be Christopher Walken as Pacino's manager(Plummer you got no complaints) and if he had been staying indefinitely at a Courtyard @Marriott",abender,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,I've gotten close to 100 calls from @Marriott in the past 6 months from different numbers so I cant even block them. Is this normal marketing for y'all?,OCTOBYGON,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,Custom jog-walk maps just shipped to @Marriott #SanRamon to help your guests maintain #fitness on the road. Athletic-Minded Traveler serves over 800 #hotel clients. We help those in #hospitality up their #wellness offering. https://t.co/4kVPY56POf … #running #healthytravel,healthytravel,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,Would love to see more inclusiveness on your wedding websites. @Marriott #LGBTQ https://t.co/8ZzBHQZYAh,NGWA2021,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,Hey @MarriottIntl @MarriottBonvoy @Marriott @  I have a 3 minute voicemail of employees talking negatively about me. No one at the hotel will help me and are stonewalling me and sending me to voicemail when I ask for a manager. I fell om property because of broken furniture,Cf104716,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"More than a dozen countries have banned the production of foie gras, &amp; many more have banned circuses &amp; other wild-animal acts. But @Marriott continues to serve foie gras &amp; allow wild animals to be exhibited at its hotels. Speak up now! https://t.co/2QFhhb9S1e via @PETA",spurlock713,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Was just told by @Marriott that this is for coffee and cocktails, which I don't want, bikes, which my mom does not ride, and a car around town, which we don't need. This is a price hike, plain and simple. https://t.co/HTnjRpovJN",lesliejosephs,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,RT-Followup - hoping to talk to tourism industry leaders over a call or coffee - looking to learn how to be successful @AirCanada @WestJet @FlyYOW @porterairlines @HiltonHotels @Marriott @HotelGermain @CanadianNorth  @VIA_Rail  @Ottawa_tourism #mentors #thankyou #tourism https://t.co/OrehZkjWVe,_mtaylor,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,How will hotels react? Need to stay competitive with short term rental units. @Marriott @Hyatt @IHGCorporate https://t.co/xPgbXDycTd,danbrownbuilds,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,Preparing for the day ahead is an important part of success. How do you incorporate your morning rituals into work travel? #LetYourMindTravel / Photo by: @lichipan at Kota Kinabalu Marriott Hotel https://t.co/ZamsUVrX8J,Marriott,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Plane or train? @Marriott or @HiltonHotels? Window or aisle seat? 

We asked the hard hitting questions, and (some) strangers answered. Check out the full video here 👉https://t.co/w7gnbRmbdk https://t.co/5oPVKiVkJb",loladotcomhq,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,Meet @ExclusiveColl @Marriott @beaverbrook and @LeManoirCareers at the #OBUHospitalityFair2020 until 6pm today https://t.co/dB6JtROsXb,BrookesCareers,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,A @CanadianTire truck stopped/parked on Bay Street in front of the @Marriott blocking a lane of traffic/shared bike lane when no parking signs are posted! Enforce laws! @311Toronto @TPSOperations @ParkingTPS https://t.co/stsyXeEPTj,tylerjohnsonTO,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"More than a dozen countries have banned the production of foie gras, &amp; many more have banned circuses &amp; other wild-animal acts. But @Marriott continues to serve foie gras &amp; allow wild animals to be exhibited at its hotels. Speak up now! https://t.co/4jxnn3ufzt via @PETA",newstart43,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"More than a dozen countries have banned the production of foie gras, &amp; many more have banned circuses &amp; other wild-animal acts. But @Marriott continues to serve foie gras &amp; allow wild animals to be exhibited at its hotels. Speak up now! https://t.co/qFmoy2OcC3 via @PETA",tina_corthals,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Come hear Chef Stephen Toevs, Culinary Director of Luxury Brands, speak on sustainability practices on 06/15 in Washington, DC.  Registration is now open! @Marriott https://t.co/A1pN2SrGf3",RestaurantInst,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Come hear Chef Stephen Toevs, Culinary Director of Luxury Brands, speak on sustainability practices on 06/15 in Washington, DC.  Registration is now open! @RestaurantInst @Marriott https://t.co/lSluFjSjrt",ROIngredients,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Now it’s time to complain about @Marriott just found out I have been charged twice for my recent stay! Anybody know how to contact them??
@MarriottIntl",RobertNilsen20,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"We are looking for sponsors for our prestigious Women of Wonders Awards ceremony happening on March 04 at @Marriott Islamabad. Your support will help us empower &amp; honour more women.
Connectedwomenpk@gmail.com
@SalmanSufi7 @JazzXlr8 @Ufone @telenorpakistan @cheetaypk @Zongers https://t.co/RAMDTn6zSU",pakistan_women,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"This is the trip off bad or no Internet connection.. Hotel WiFi, writing the page myself is probably faster, anything is faster, anything.. It’s 2020 people, did we get back in time? I thought slow Internet connection is a thing of the past.. 

 cc @Marriott",robbeekmans,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"This is Westlands rising quickly, the tall towers you can see on construction is @Marriott which will be opened on 2021 and some big malls there https://t.co/vzbRocq0uV",Arap_Kipsang,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Peter Nicholson, Director of #HumanResources @Marriott Pennines Cluster talks about their win at #PeopleAwards19 for Workplace #Wellbeing Initiative and offers some useful tips for launching your own. Read more here: https://t.co/t4ahqLE7WN https://t.co/TWQF2dgwzR",Catererdotcom,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,Delighted to be at @JCPinNthLondon this morning for #HospitalityWorks to talk about apprenticeships with @Marriott #JobsWithASmile  #ComeUnderOurUmbrella https://t.co/h1Kq3avjbI,BRDUmbrellaTra1,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,Not fun coming back to our highly overpriced and dated room at @atlantisbahamas @Marriott and having the wife find this in her makeup kit in our bathroom.  Hey I guess it’s better than the fire alarm that went off at 3am last night...#majordisappointment https://t.co/2TJ7Ql8xfW,JDibart86,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Well done @marriott for have #ecofriendly restrooms! #wecare! This is a great effort to save the planet!!

#gogreen #green #water #conservewater @ Laguna Cliffs Marriott Resort &amp; Spa https://t.co/893xExQROr",play_green_show,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,Laying in bed for the night and still just pondering how screwed I got from @Marriott  @MarriottBonvoy this past weekend. If you’re going for a nice getaway. Choose a different location. They make promises that aren’t upheld!,T_woody22,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,So excited to be at the Coronado @Marriott for the 59th Annual @CALIFORNIADO Annual Convention! We can’t wait to share our exciting program with all our attendees! #DoctorsThatDO #OPSCAC2020,nbirtcil,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Hey @Marriott , why do you make it so difficult to get an email copy of a receipt?!",FrancoTarb,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,The scene at the @Marriott bar in Gaithersburg can fill 3-4 sitcom episodes... easily.,TheRealPJG,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Raspberry Pisco Sour✨🌺
Just by adding some of my Raspberry Cordial is simply magical!!
@ControlCPisco @RenaissanceOrla @RenHotels @AuroHotels @Marriott #pisco #piscosour #raspberry #cordial #tuesdaymood #mixology #hotel #lounge #Florida #events https://t.co/vWyBt3S4PO",yvonnemdz,Marriott International Inc. Class A,MAR,@Marriott
2020-02-19,"Bro I'ma fist fight @Marriott if I get another junk call from em, I must have blocked a 100 of their numbers",HiettSkyVaulter,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,7-9pm - come hang! @Marriott https://t.co/T5OWArnRKM,JDSHELBURNE,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,".@MarriottBonvoy @Marriott Had a reservation at 1 hotel, sent to another, turned away at that one too. Thanks for ruining my holiday weekend. Makes me question my loyalty if this is the way guests are treated.",CheckMark85,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,I’m still waiting @Marriott @CourtyardHotels .... #brokentv #gatwick #holidaystay https://t.co/Iqhbzs2Xgz,hayley_catto,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,"Tradition Amidst the Revolution: Three Days at The Shelbourne Hotel Dublin
#Shelbourne #Dublin #Ireland #literature #fashion 
@MoLI_Museum @theshelbourne @autographhotels @Marriott @AerLingus @1LouiseKennedy @DiscoverIreland @TourismIreland @VisitDublin
https://t.co/ScTuUsNioF https://t.co/yQj8uQimOz",BlackBookMedia_,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,"North Island, Seychelles Now Bookable With @marriott Points (A LOT of Points) https://t.co/HysOWN4423 https://t.co/VxCVjLl9cS",MilesTalk,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,"I love going out and seeing our fantastic @SJDavisCenter students making so much progress in their work skills. What a difference between August &amp; now! 🎉 Thank you @Burlington Fairfax, @MarriottTysons, &amp; @Marriott Fair Oaks for all of your support! https://t.co/tjwjppF0Ug",DCC_Principal,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,"Ok @Marriott. Your turn. I spent past 70 days at @HiltonHotels ran into an issue, reported it and no response. I’ll be moving to @Marriott by the end of this month. Really disappointed as a @HiltonHonors member.",RPTexas2017,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,"So my job sent me to Texas and put me up  at  @Marriott Townplace in Mesquite.

I seriously love this place and am trying to figure out how I can take this bathroom home with me.... https://t.co/mjR8sZ1VlD",ShamuriJack,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,Here at @Marriott anaheim and I’m having a terrible experience! Several issues &amp; the manager on duty is combative and doesn’t display the Marriott customer satisfaction attitude that we are use to! I’m very disappointed in my stay! Is this how people are treated on their vacation,udvau,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,Work continues on the @Marriott Renaissance Hotel under construction on the corner of Sheridan and Oklahoma in @_Bricktown. https://t.co/Dx6msRbvoI,dtOKCbuilds,Marriott International Inc. Class A,MAR,@Marriott
2020-02-18,"We can’t wait to attend @ExecsInTheKnow as a Silver Sponsor! We’re excited to hear from global brands including @Vivino, @Nordstrom, @BankofAmerica, @Marriott and many more. Connect with Us before you go!
#ExecsInTheKnow #EITK 
#CustomerResponseSummit https://t.co/2NnQC7sser",TaskUs,Marriott International Inc. Class A,MAR,@Marriott
