Created,Text,User,Company,Symbol,TwitterTerm
2020-03-04,"#GTU #GTUFamily

@westerndigital announces #mypassport portable storage device in India. https://t.co/83EENVpy3g",gadgetstouse,Western Digital Corp.,WDC,@westerndigital
2020-03-04,New Video from @TechFieldDay: Open Everything: Driving Open Standards and Open Source at Western Digital #SFD19 @WesternDigital https://t.co/wuGi9LaaZW https://t.co/xcA0Wm7OD4,GestaltIT,Western Digital Corp.,WDC,@westerndigital
2020-03-04,".@westerndigital has the broadest coverage of storage devices, with 50% of the world’s data in it. &gt;14K active patent portfolio. Incredible! https://t.co/NqWhAd3Nt8",prabhu_ram,Western Digital Corp.,WDC,@westerndigital
2020-03-04,We are here at Western Digital's My Passport HDD launch in New Delhi. Stay tuned for updates from the event.@westerndigital @WD_IN https://t.co/zuhHMNfY8i,TheMrPhone,Western Digital Corp.,WDC,@westerndigital
2020-03-04,"Here for the @westerndigital event to learn more about consumer backup behavior, and more. https://t.co/uoNcALFL8w",GadgetFreak4U,Western Digital Corp.,WDC,@westerndigital
2020-03-04,Western Digital Presents at SFD19 https://t.co/y9i2c4Jf4P @WesternDigital @Keiran_Shelden #SFD19 https://t.co/U6jRDKcGHw,GestaltIT,Western Digital Corp.,WDC,@westerndigital
2020-03-04,"#Save over $200 on this #Gaming #SSD #Internal #dealoftheday 

WD_Black SN750 2TB NVMe Internal Gaming SSD with #Heatsink - Gen3 #PCIe M.2 2280, 3D NAND - WDS200T3XHC by @westerndigital #CordCutter #CordCutting #Deals #Life #LifeHack #smart 

https://t.co/0DNx2R8D7c via @amazon https://t.co/PIFHpWTSrw",CordCutterDeals,Western Digital Corp.,WDC,@westerndigital
2020-03-04,"Western Digital's new embedded flash drive is ""5G market-ready"" @westerndigital @ZDNet #BigData #ML #IoT #Flash #cdwsocial https://t.co/IfKvcIrC0d",CDWGWAGov,Western Digital Corp.,WDC,@westerndigital
2020-03-04,"New 5T drive on the way as my old one may be dying. Thanks to @backblaze I'm not terrified of it happening. It would suck, but not world ending. Also going back to @Seagate after these @westerndigital just didn't last as long.",LauraGarabedian,Western Digital Corp.,WDC,@westerndigital
2020-03-04,"#5G brings on new types of high-performance applications. But those only exist if they have the hardware to support them, and that's what @westerndigital's embedded flash drive can do. @ZDNet #cdwsocial https://t.co/atwzkEoUAl",phoneguymark,Western Digital Corp.,WDC,@westerndigital
2020-03-04,"Your zoned storage devices will be happy to learn our Zonefs file system will be part of Linux 5.6. Wondering what zoned storage is, or what Zonefs does? Our blog answers these questions and more: https://t.co/LPnsApvRbe https://t.co/2ThAmp6nUw",westerndigital,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"As part of Education Month in February, @SharksCare and @westerndigital dedicated $100,000 to @RAFTBayArea's ""Pop-Up Model"" Van. 🚐

To celebrate the partnership, 100+ volunteers packed hockey-themed STEAM Activity Kits, which will be delivered by the new van this Summer. https://t.co/IxGMJL9cmK",SanJoseSharks,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"ICYMI: Tiers, Tiers, and More Storage Tiers @ESignoretti @GigaOm @Komprise @TigerTech_Team @WekaIO @WesternDigital #SFD19 https://t.co/YV8W2ZiUCw https://t.co/PuLg0BcIzu",TechFieldDay,Western Digital Corp.,WDC,@westerndigital
2020-03-03,Interesting slide from @westerndigital about the future of #Tape #LTO #LTFS #Hyperscaler #STS2020 https://t.co/lM6H30qCsx,CDP_FST,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"A sub-group of the #OpenCaching Working Group and chaired by Nadav Neufeld of @WesternDigital, our Edge Storage WG has three objectives. Find out what they are ▶️ https://t.co/tIfXmGvP9p

#edge #storage #AR #VR #streaming https://t.co/q5PGnNu8Vc",SVideoAlliance,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"#5G brings on new types of high-performance applications. But those only exist if they have the hardware to support them, and that's what @westerndigital's embedded flash drive can do. @ZDNet #cdwsocial https://t.co/nsNp3sNB9E",funnybunnytoes,Western Digital Corp.,WDC,@westerndigital
2020-03-03,Imagine a company facing two potential disruptions in 30 days on the scale of #coronavirus. @westerndigital did. #Finance VP Tina Mashiko explains how they overcame it with the right technology and how tech can make or break career…https://t.co/Vxn4mftYWj https://t.co/elBkr0EXGu,H_Artur,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"#5G brings on new types of high-performance applications. But those only exist if they have the hardware to support them, and that's what @westerndigital's embedded flash drive can do. @ZDNet #cdwsocial https://t.co/Dkox9TOUHk",jimsteiger,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"Don’t miss Silicon Valley IT event of the year! Mark your calendar for Dasher’s 15th Annual User Tech Forum this Thursday, March 5th. Thank you @WesternDigital for sponsoring!
#DataCenter#DasherUTF20#DataMakesPossible",dashertech,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"How much data do you have stored today? Remember back in 2001 when you thought 8GB of storage was all you'd ever need (young people are excused from answer this...)? 

Saddle up and take advantage of some deals today! https://t.co/6JupWvH23M",westerndigital,Western Digital Corp.,WDC,@westerndigital
2020-03-03,Check it out! We're the #dealoftheday over on Amazon. Time to snag your favorites from @wd_black @SanDisk @GTechStorage @westerndigital 🤩 https://t.co/bKPNJco39N,WDCreators,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"So, it looks like we are taking over the Deal of the Day on Amazon with our family #WDBlack, @SanDisk, @WDCreators &amp; @westerndigital. Get it here before it's too late: https://t.co/H1bYE8toQX https://t.co/Iyx3nd4IPz",wd_black,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"#5G brings on new types of high-performance applications. But those only exist if they have the hardware to support them, and that's what @westerndigital's embedded flash drive can do. @ZDNet #cdwsocial https://t.co/iMcDzn5p8m",melirodsan,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"#5G brings on new types of high-performance applications. But those only exist if they have the hardware to support them, and that's what @westerndigital's embedded flash drive can do. @ZDNet #CDWSocial #Flashdrive #cdwsocial https://t.co/Uz12gGaHbw",Kat_CDW,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"Imagine a company facing two potential disruptions in 30 days on the scale of #coronavirus. @westerndigital did. Finance VP Tina Mashiko explains how they overcame it with the right technology and how tech can make or break careers, especially for women. https://t.co/tXayeA0v4R https://t.co/O21grRtad6",dlynnesampson,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"Amazon's Blockbuster Storage Sale Brings Big Discounts On SanDisk And WD Memory Cards, SSDs, And HDDs https://t.co/WN6qQTKPIV @amazon @sandisk @westerndigital",HotHardware,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"#HardDrive #DealofTheDay

#Save on this WD 12TB Elements Desktop Hard Drive, USB 3.0 - WDBWLG0120HBK-NESN by @westerndigital

#Huge #CordCutter #CordCutting #Deals #LifeHack #smarthome 

https://t.co/27QGhX9KUA via @amazon https://t.co/NX4Sj3R3M0",CordCutterDeals,Western Digital Corp.,WDC,@westerndigital
2020-03-03,Need more storage for your console (or PC?) Get 5TB of external @westerndigital storage for $99 (was $159 - Save $60. While they last) https://t.co/lDbNcj7pD0 https://t.co/NXDY6PddJM,majornelson,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"Our new signs have arrived! Waiting to perch on our nest HQ! 
 
@GowerCollegeSwa @British_Esports @esportswales @PlayOverwatch @StoneComputers @dinopcuk @AMDGaming @CORSAIR @ASUS @westerndigital @SamsungUK https://t.co/Rv2qqWxrhq",gcs_owls,Western Digital Corp.,WDC,@westerndigital
2020-03-03,Preview Storage Field Day 19 - Day 1 @ArjanTim @NetApp @Tech_Unplugged @TigerTech_Team @WesternDigital #SFD19 #Video  https://t.co/blUZWXsymO,TechFieldDay,Western Digital Corp.,WDC,@westerndigital
2020-03-03,"Do you have need for storing your surveillance videos, images or recordings? Your team seeks to store your streaming/recordings or you are an astute gamer that needs a larger storage capacity. Then @westerndigital Black hard drive is the right tool 

https://t.co/uPXzgQ4zyF https://t.co/ZISF7l3tID",TecheconomyNG,Western Digital Corp.,WDC,@westerndigital
2020-03-02,Thank you for having me @wd_black @westerndigital I had an amazing time visiting the campus and also learned from the amazing team. can't wait to return sometime soon and have the team play SALAAM. https://t.co/pd9cEUdaKn,OfficialLual,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"What's driving the need for a new data infrastructure? Well, the survival of a business, for one. Profits and longevity are at stake, so join us as we review the technology your data center will be (should be?) using soon: https://t.co/4hWitLf12b https://t.co/crJTBSL5Mq",westerndigital,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"Hi @westerndigital. You have an incorrectly labelled box at your Mississauga warehouse. You have sent me the same wrong cable four times. The packing slip and cable do not match. I have told your support repeatedly in detail, but they do not listen and repeat the same error. https://t.co/81YPNDRbK8",kmcphillips,Western Digital Corp.,WDC,@westerndigital
2020-03-02,Storage Field Day 19–Current State of the Storage Industry https://t.co/iEM4RxfpT1  @WesternDigital @JDanton #SFD19 https://t.co/rKcQOQqjB3,GestaltIT,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"#Mar2nd #AnalystCalls @westerndigital $WDC @Seagate $STX #TechStocks  Western Digital and Seagate Stocks Rally After Upgrades 

 https://t.co/heyVe8HEOy via @BarronsOnline",pkchin888,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"Testing out some new animations, what do you think?
 
@GowerCollegeSwa @British_Esports @esportswales @PlayOverwatch @StoneComputers @dinopcuk @AMDGaming @CORSAIR @ASUS @westerndigital @SamsungUK https://t.co/nluPN2bXlx",gcs_owls,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"The recognition honors companies that strive to create positive change throughout the global communities in which they operate.

@westerndigital @TecheconomyNG
https://t.co/r3sDd6KbW9",TecheconomyNG,Western Digital Corp.,WDC,@westerndigital
2020-03-02,Set up for some serious recordings and streaming @intel @MSI__UK @CORSAIR @westerndigital @Synology @bequietofficial @iiyamaCo @WeAreFocusrite @virginmedia https://t.co/zWOIq7foXH,SlimNasty2013,Western Digital Corp.,WDC,@westerndigital
2020-03-02,PDU installed and up and running with my @Synology NAS and my @westerndigital 8 TB backup drive https://t.co/xD52dSELjA,SlimNasty2013,Western Digital Corp.,WDC,@westerndigital
2020-03-02,#Editorials | @westerndigital Creating An Environment For Data To Thrive https://t.co/3V6HRCYxbH  | #channelnews #technews #artificialintelligence #AI #RPA,crndotin,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"#Stocks making the biggest moves premarket: @Twitter, @Apple, @GeneralElectric, @Verizon, @SmileDirectClub &amp; more https://t.co/cRqH4cFJbg $TWTR $AAPL $GE $VZ $SDC @WesternDigital $WDC @JPMorgan $JPM @GileadSciences $GILD $FTSV @CarnivalCruise $CCL @AmericanAir $AAL @Delta $DAL",desota,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"#DigitalIssue of CRN India March 2020 : Channel, A Strategic Asset For @westerndigital is available online at https://t.co/o1LaBz7CC3 #digimag @srikrp @NivedanPrakash @MohitRathod_Web @VishwasDass @sudiptadev5 @radhika_udas7 @GaIrIkA @AparnaTawade https://t.co/nMuoqWirG7",crndotin,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"We're at the launch of @WD_Black, @westerndigital's storage solutions geared towards gamers. Everything is on show right now, from external and internal game for PCs and consoles. #WDBlack https://t.co/nsVHMivuyH",PCMagME,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"As part of the #CRNChannelSeries, @westerndigital the leading data storage company, and #CRN are delighted to invite you to a mega-conference to be held in Bengaluru on 11th March 2020. To know more: https://t.co/PPxSpQV4Lz",crndotin,Western Digital Corp.,WDC,@westerndigital
2020-03-02,"I spoke on a panel at @westerndigital , for their WeElevate #BlackHistoryMonth event, and got a chance to check out their wall art. The QR code takes you to the wiki page for mathematician Katherine Johnson 🙌🏾 https://t.co/ZONE58utCn",Katrina_HRM,Western Digital Corp.,WDC,@westerndigital
2020-03-02,ICYMI #SFD19 @WesternDigital Video: Continuing Hard Disk Drive Innovation from Western Digital https://t.co/KUtZ5QuCUT https://t.co/5arCob1lQo,TechFieldDay,Western Digital Corp.,WDC,@westerndigital
2020-03-01,"The @westerndigital Blue SN550 is a great mid-range SSD. It offers high speed storage at a decent price. Check out my full review at https://t.co/s2EtajoCPg!

https://t.co/LYnhYUgq4Z

#WDBlue #SN550 #Tech #Reviews #PCGaming #PCHardware #PCMR #Collab",clebstech,Western Digital Corp.,WDC,@westerndigital
2020-03-01,ICYMI: Storage Announcements at Western Digital’s Storage Field Day @Forbes @ThomasCoughlin @WesternDigital #SFD19 https://t.co/L0SvVIjOGf,TechFieldDay,Western Digital Corp.,WDC,@westerndigital
2020-03-01,"Get Off Your Lazy NAS with Intelligent Data Management by @westerndigital. 
#BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/SrrkPdvXWk https://t.co/Ve7FjirQP4",gp_pulipaka,Western Digital Corp.,WDC,@westerndigital
2020-03-01,"The WD_BLACK P10 Game Drive gives your console or PC the performance-enhancing tools it needs to keep your competitive edge.
https://t.co/iRB4Cf7WZ0
@westerndigital
#WesternDigital #BlackP10 #GameDrive #Gaming #gamer #Review #GamingSetup #SundayMotivation #Technology #Backup",JabbaReviews,Western Digital Corp.,WDC,@westerndigital
2020-03-01,"Sensor Analytics at the Edge at Micro-Scale in the ‘xPU’: https://t.co/epocJb31JU via @WesternDigital
——————
#BigData #DataScience #IoT #IIoT #IoTPL #Industry40 #AI #MachineLearning #DeepLearning #EdgeAnalytics #EdgeComputing #GPU #TPU #DataMakesPossible 
————
Graphic by @DellEMC https://t.co/o2AdOrvymg",KirkDBorne,Western Digital Corp.,WDC,@westerndigital
2020-03-01,"#Arduino launches a new modular platform for #IoT development: https://t.co/b0E7zZ5WVz
———————
#EdgeComputing #EdgeAnalytics #Sensors #BigData #DataScience #AI #MachineLearning #IIoT #IoTPL #Industry40 
—————
+See #DataMakesPossible https://t.co/epocJb31JU via @WesternDigital https://t.co/LuZA6sqd4j",KirkDBorne,Western Digital Corp.,WDC,@westerndigital
2020-03-01,"Gaming is driving storage innovation at WDC https://t.co/CLsy4nqtpV 
@WesternDigital @RayLucchesi #SFD19 @AMD https://t.co/cgxJEBG6qZ",GestaltIT,Western Digital Corp.,WDC,@westerndigital
2020-03-01,"Imagine how pissed off I am that my @westerndigital external drive containing thousands of images is not responding, and unable to be initialized no matter what method I try....",kwilesjrphoto,Western Digital Corp.,WDC,@westerndigital
2020-02-29,"We got a new lineup with Home/SME @Nextcloud Servers in our shop.

Get max performance with @westerndigital SSD drives and 32 GB RAM!

https://t.co/MdPRAk7GsP

#Nextcloud #WesternDigital #Samsung #Server #SSD",tmhanssonit,Western Digital Corp.,WDC,@westerndigital
2020-02-29,Thread about bad #support from @westerndigital : So I bought a Western Digital Mycloud EX2. When configuring it I put first an admin password and ran into the first isue: password can not exceed 16 characters (not the best practise in this age of data breaches) https://t.co/k8oV3yweY5,marcel_lucht,Western Digital Corp.,WDC,@westerndigital
2020-02-29,"Sorry @wdc @westerndigital but how is it that I cannot access my own #HomeServer here, next to me, without first logging in to your website? How do I login directly to *my* server without connecting to Internet &amp; particularly to *your* front door (w/ no double authentication)?",KevinOnEarth,Western Digital Corp.,WDC,@westerndigital
2020-02-29,"That’s a wrap for this year’s @Embedded_World! Thank you to our @risc_v members @Codasip @SiFive @UltraSoC @CloudBEARInc @Embecosm @GreenWavesTech @imperasSoftware @Andes_Tech @OneSpinSolution @rambusinc, @westerndigital @IntrinsicID for a successful #ew20! https://t.co/jVwtdcnwjj",risc_v,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Is managing how data flows, and where it resides, critical to your organization? This blog post breaks down the cutting edge technologies you'll be working with in the years to come. Get a glimpse here: https://t.co/vZWTUDdS7E #opensource https://t.co/ToJvZA2cyE",westerndigital,Western Digital Corp.,WDC,@westerndigital
2020-02-28,The Hard Disk is Dead! (But Only in Your Datacenter) https://t.co/IDuQoLRmKX @WesternDigital @ESignoretti #SFD19 @Gigaom https://t.co/ajqugL9vmZ,GestaltIT,Western Digital Corp.,WDC,@westerndigital
2020-02-28,Bought a @westerndigital passport today that had a fatal error with 30 minutes. Exchanged for a @Seagate which is 3 hours in and performing beautifully. Shoulda known better! #SeagateVsWesternDigital,MacabreArtist,Western Digital Corp.,WDC,@westerndigital
2020-02-28,Business is changing fast. Your infrastructure needs to keep up. Fabrics and the New Data Infrastructure https://t.co/BNLduQKNCu via @WesternDigital #WDCemployee #nvme #digitaltransformation,DataApophthegm,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Western Digital launches iNAND MC EU521 UFS 3.1 Smartphone Storage with 800MBps Write Speeds and WriteBooster Technology https://t.co/TnYEIn1bNK 

#tech #smartphones @westerndigital",shaanhaider,Western Digital Corp.,WDC,@westerndigital
2020-02-28,WD My Book 12TB USB 3.0 Desktop Hard Drive @WesternDigital $180 #YtBring67MBack #FridayThoughts  https://t.co/3SICamB0oo,dewittercom,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"#WesternDigital Strengthens #ChannelPartner Initiatives in #India
@westerndigital
@WesternDigiDC
@westerndigital https://t.co/QHzZbWqalC",ChannelDrive,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Industry Presentation on ""Smart Cities - Citizen Engagement in Digital World"" By @nbmarathe (CX-Specialist) @avaya at 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @FahimHaq @westerndigital @tata_comm https://t.co/Ha18CMqRnW",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Industry Presentation on ""Twinning: Smart &amp; Sustainable
Cities"" by Harish Nair, Global Sales Head – Public Sector, @USTGlobal at 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @fahimhaq @westerndigital https://t.co/s5x38jWz5n",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"After all my happy posts this morning @westerndigital go and ruin it by being wank!!!

I've got a faulty product IN WARRANTY. Couldn't get simple explanation on how to return. This was back in November.

Oh c'mon WD give me a break!!!",Victoria__Wai,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Fantastic article from @British_Esports.  We even get a mention ourselves! Go Owls!

@GowerCollegeSwa @esportswales @PlayOverwatch @StoneComputers @dinopcuk @AMDGaming @CORSAIR @ASUS @westerndigital @Samsung https://t.co/fuN3AECdTz",gcs_owls,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Inaugural Address by Special Guest: Satish Kulkarni, Mayor, Nashik City at 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @fahimhaq @westerndigital @USTGlobal @tata_comm @HDFC_Bank @Avaya @Hoshiediar https://t.co/LybiK9LtMz",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Inaugural Address by Vikram Sahgal, Inspector General, Central Reserve Police Force at 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @fahimhaq @westerndigital @USTGlobal @tata_comm @HDFC_Bank https://t.co/ab38FddHv8",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-28,#Analytics drives competitive advantage at @WesternDigital. (CIO) https://t.co/knlgLMOp8X https://t.co/gZO9OvZq5b,jamesvgingerich,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Inaugural Address by Leena Bansod, CEO, Zilla Parishad Nashik at 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @fahimhaq @westerndigital @USTGlobal @tata_comm @HDFC_Bank @collectornashik @NashikSmartCity https://t.co/gfUNv64OqP",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Inaugural Address by @surmayu, District Magistrate &amp; Collector, Nashik at 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @fahimhaq @westerndigital @USTGlobal @tata_comm @HDFC_Bank @collectornashi https://t.co/GuTEmZAwkF",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Inaugural Address by @vishwasnp, Commissioner of Police, Nashik City at 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @fahimhaq @westerndigital @USTGlobal @XylemInc @tata_comm @HDFC_Bank @trigyntech https://t.co/fNchhLG2Cj",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Inaugural Address by Prakash Thavil, CEO, Nashik Municipal Smart City Development Corporation at 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @fahimhaq @Avaya @westerndigital @USTGlobal @XylemInc https://t.co/GV10TISEdr",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-28,.@westerndigital strengthens #channel #partner initiatives in India https://t.co/OjBWXZ5e0u | #channelnews #technews #artificialintelligence #AI #RPA,crndotin,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Inaugural Address by Radhakrishna Game, Commissioner, @NashikCorp at 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @fahimhaq @Avaya @westerndigital @USTGlobal @XylemInc @tata_comm @HDFC_Bank @trigyntech https://t.co/thJIv9Ech2",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"Well, I was tremendously far in Dark Soul III, but my @westerndigital hard drive failed and now my save is gone. 

I love my life.",Kingtardems,Western Digital Corp.,WDC,@westerndigital
2020-02-28,"The Stage Is Set For 8th @BWBusinessworld #SmartCitiesConclave at @TheGatewayHotel, Nashik

Watch LIVE: https://t.co/ludWHWzYon

@anuragbatrayo @fahimhaq @Avaya @westerndigital @USTGlobal @XylemInc @tata_comm @HDFC_Bank @trigyntech @NashikCorp @NashikSmartCity @Hoshiediar https://t.co/8zMoUlZ4ne",BWBusinessworld,Western Digital Corp.,WDC,@westerndigital
2020-02-27,Talk about #badcustomerservice Do not order from @westerndigital They charge you immediately and tell you they can’t change the order but then say #24businesshours before shipping. I thought it was #illegal to charge before shipping. Worst experience I’ve had shopping online.,KingAaronVII,Western Digital Corp.,WDC,@westerndigital
2020-02-27,"And the winner of the #RobeyTech @CoolerMaster build ft. an @NVIDIAGeForce RTX 2080, @IntelGaming i9-9900KF, @wd_black + @westerndigital storage, 32GB @gskillgaming RAM, @msiUSA Z390 ACE MB is... 🥁🥁🥁 

Sergio Espino! Congratulations! 🎉  

PC Specs ► https://t.co/p4gkEA3H5m https://t.co/55hUSA2aQK",Newegg,Western Digital Corp.,WDC,@westerndigital
2020-02-27,"GCS Owls Team 2 were also victorious yesterday with a 3-0 win over SLCGamers. #GoOwls
 
@GowerCollegeSwa @British_Esports @esportswales @PlayOverwatch @StoneComputers @dinopcuk @AMDGaming @CORSAIR @ASUS @westerndigital @SamsungUK https://t.co/uuK6ayCQLZ",gcs_owls,Western Digital Corp.,WDC,@westerndigital
2020-02-27,#5G wireless speeds will make streaming 4K video fast...so long as your phone's storage is equipped to handle the deluge of data. Learn why here: https://t.co/vTGO0Esx9x https://t.co/nT1SZ1wVi1,westerndigital,Western Digital Corp.,WDC,@westerndigital
2020-02-27,"Western Digital strengthens channel partner initiatives in India

@westerndigital

https://t.co/jazp0Nehik",Technuter,Western Digital Corp.,WDC,@westerndigital
2020-02-27,"#WesternDigital strengthens channel partner initiatives in India
@westerndigital
 https://t.co/1r0fF7yQdM",MyMobileMag,Western Digital Corp.,WDC,@westerndigital
2020-02-27,"Emails are hard, right @westerndigital? No idea why I received this email in a language I can't read or even identify. https://t.co/aqqYaphOK1",MattDevUK,Western Digital Corp.,WDC,@westerndigital
2020-02-27,Good to know that @westerndigital are sending out multilingual emails to English speaking subscribers in Czech and Greek.  For efficiency. Or something. https://t.co/BRHxXzsDT4,nullifidian,Western Digital Corp.,WDC,@westerndigital
2020-02-27,"As One of the World’s Most Ethical Companies, We Do Right from Sourcing to Sales https://t.co/e6AkmEG2DB via @WesternDigital",GuptaNguptan,Western Digital Corp.,WDC,@westerndigital
2020-02-27,Open Source and Open Standards Open the Future @StorageGaga @WesternDigital #SFD19 https://t.co/RrHgFyY4on https://t.co/v99R8itfdk,TechFieldDay,Western Digital Corp.,WDC,@westerndigital
2020-02-26,"Mayhem! @GarnerProducts degaussed and crushed a poor @westerndigital hard drive at #RSAC. Alas, poor hard drive, you will not spin again. https://t.co/eXZvMBpR44",SFoskett,Western Digital Corp.,WDC,@westerndigital
2020-02-26,So I spent over $200 on a @westerndigital MyCloud drive. Moved all my data. Then it died. Western Digital will replace it but say my data is “lost”. Recommended a 3rd party who will recover it for $2k. What’s going on here?!,chrisjwagoner,Western Digital Corp.,WDC,@westerndigital
2020-02-26,"The Western Digital #Scholarship Program is open for applications for the 2020-2021 academic year! Open to #STEM students globally, you can learn about the scholarship and how to apply here: https://t.co/OTYWJXadsq https://t.co/fOklUwHgHd",westerndigital,Western Digital Corp.,WDC,@westerndigital
2020-02-26,ICYMI: Storage Field Day 19–Current State of the Storage Industry @JDAnton @WesternDigital #SFD19 https://t.co/4KyemR81Pv https://t.co/B1WS5Jn5EE,TechFieldDay,Western Digital Corp.,WDC,@westerndigital
2020-02-26,".@WesternDigital takes Silver for #DataStorage Products of the Year 2019 in the #HyperConvergedInfrastructure and #ComposableInfrastructure category. https://t.co/WqJFiZPlFW
#StoragePOY",JamesAlanMiller,Western Digital Corp.,WDC,@westerndigital
2020-02-26,"Guys, this is a big deal. @westerndigital was named one of the World’s Most Ethical Companies! Read more here: https://t.co/9FRRL3VEwl https://t.co/U9C7AuEMq3",wd_black,Western Digital Corp.,WDC,@westerndigital
2020-02-26,"Last night, I upgraded my 2015 MacBook Pro from its original 512GB SSD to a 1TB NVMe SSD from @westerndigital. The process was seamless, thanks to SuperDuper by Shirt Pocket. Thanks @dnanian!",dougmcarthur,Western Digital Corp.,WDC,@westerndigital
2020-02-26,"GCS Owls Team 1 were victorious over Thomas Telford School Gold team 3-0!
 
@GowerCollegeSwa @British_Esports @esportswales @PlayOverwatch @StoneComputers @dinopcuk @AMDGaming @CORSAIR @ASUS @westerndigital @SamsungUK https://t.co/oYPB9dNlHF",gcs_owls,Western Digital Corp.,WDC,@westerndigital
2020-02-26,Congrats 2X World’s Most Ethical Companies honorees @aarp @AVANGRID @CapitalPower #DTGO @Elekta #GeoStabilizationInternational @HPE @IBM @aboutKP @Kohls @Sony @UPMC @westerndigital @WyndhamHotels see the complete list here: https://t.co/CT4lNz9CJB #WorldsMostEthicalCompanies,ethisphere,Western Digital Corp.,WDC,@westerndigital
2020-02-26,"Open Source and Open Standards open the Future @WesternDigital @StorageGaga #SFD19

https://t.co/2bF3y42bh4 https://t.co/563uHteoFN",GestaltIT,Western Digital Corp.,WDC,@westerndigital
2020-02-26,Create a cloud in your home w/ @WesternDigital’s #MyCloud Mirror. https://t.co/0allRAc5AV #technology #gadgets,Sahm_Reviews,Western Digital Corp.,WDC,@westerndigital
2020-02-26,"For his contributions to high density magnetic recording and spintronic materials, Western Digital's Director of Non-volatile Memory Materials Research Dr. Bruce D. Terris is named an IEEE Fellow. https://t.co/lUkvvc9Y3A https://t.co/5XK8MyCzqk",westerndigital,Western Digital Corp.,WDC,@westerndigital
